pitch_accel	pitch angle	motor0	motor1	motor2	motor3
-20.612638	46.357837	1245	1354	1245	1354
23.676100	57.503289	1363	1236	1363	1236
25.004320	72.309452	1383	1216	1383	1216
-21.992205	58.649498	1239	1360	1239	1360
21.407049	70.151758	1366	1233	1366	1233
-10.973640	63.030690	1272	1327	1272	1327
7.284130	63.664496	1311	1288	1311	1288
19.805305	74.041778	1361	1238	1361	1238
-5.975956	71.205711	1295	1304	1295	1304
-15.519526	59.864044	1251	1348	1251	1348
14.193263	65.432292	1336	1263	1336	1263
-12.447044	57.898259	1269	1330	1269	1330
13.069394	63.701975	1337	1262	1337	1262
17.711761	72.469693	1353	1246	1353	1246
-15.767597	62.118453	1256	1343	1256	1343
14.289425	65.339899	1324	1275	1324	1275
9.380649	69.764417	1331	1268	1331	1268
-8.475803	65.417928	1286	1313	1286	1313
-22.555494	49.905503	1229	1370	1229	1370
32.864426	66.317004	1390	1209	1390	1209
-26.327757	52.689314	1238	1361	1238	1361
-7.309659	44.058040	1262	1337	1262	1337
32.746429	61.675644	1395	1204	1395	1204
-27.095697	44.791108	1221	1378	1221	1378
-18.620033	31.079391	1235	1364	1235	1364
25.245926	44.756365	1374	1225	1374	1225
-14.943436	34.192824	1251	1348	1251	1348
12.910520	38.767856	1327	1272	1327	1272
-9.682542	33.947974	1280	1319	1280	1319
-17.449278	22.211161	1244	1355	1244	1355
19.845034	31.886134	1352	1247	1352	1247
-1.960335	29.416814	1291	1308	1291	1308
-4.571128	23.240054	1272	1327	1272	1327
23.082508	34.713033	1361	1238	1361	1238
-19.301258	24.078420	1250	1349	1250	1349
-16.406755	12.550434	1244	1355	1244	1355
20.027557	18.823165	1333	1266	1333	1266
-2.204316	14.904000	1282	1317	1282	1317
11.997671	20.774396	1331	1268	1331	1268
-11.450726	15.221269	1274	1325	1274	1325
-11.558357	8.053187	1265	1334	1265	1334
16.001890	16.687477	1345	1254	1345	1254
-3.433627	15.368456	1295	1304	1295	1304
-6.391760	10.729580	1278	1321	1278	1321
13.166425	17.966865	1338	1261	1338	1261
-8.718043	13.647439	1280	1319	1280	1319
-7.736955	11.827946	1292	1307	1292	1307
-15.520925	2.696364	1254	1345	1254	1345
6.144526	5.914787	1316	1283	1316	1283
-2.917151	5.320912	1297	1302	1297	1302
-1.660710	4.126904	1294	1305	1294	1305
13.423040	12.316687	1342	1257	1342	1257
12.378388	19.952451	1340	1259	1340	1259
12.184753	25.727761	1332	1267	1332	1267
-6.116952	22.757787	1288	1311	1288	1311
0.394004	23.333046	1305	1294	1305	1294
13.819087	31.493062	1344	1255	1344	1255
-12.736414	24.067155	1266	1333	1266	1333
-4.040557	21.869427	1291	1308	1291	1308
6.744809	25.689808	1322	1277	1322	1277
-12.789959	17.784084	1262	1337	1262	1337
13.478919	24.683592	1337	1262	1337	1262
-22.646957	12.616916	1241	1358	1241	1358
-13.035571	3.899158	1257	1342	1257	1342
20.276295	15.478732	1359	1240	1359	1240
-10.426397	9.278670	1270	1329	1270	1329
4.915434	9.482248	1302	1297	1302	1297
18.501312	19.872727	1354	1245	1354	1245
-19.328295	8.173075	1242	1357	1242	1357
0.064258	8.603945	1303	1296	1303	1296
-1.560799	7.706668	1296	1303	1296	1303
-18.701885	-4.056617	1240	1359	1240	1359
19.099684	5.259905	1347	1252	1347	1252
-19.553040	-4.554821	1250	1349	1250	1349
-11.027795	-12.391162	1259	1340	1259	1340
15.311878	-3.234532	1345	1254	1345	1254
-13.230412	-9.621698	1266	1333	1266	1333
8.697686	-7.309748	1310	1289	1310	1289
19.698036	3.497877	1354	1245	1354	1245
-22.410585	-9.640703	1233	1366	1233	1366
-4.412895	-12.978737	1281	1318	1281	1318
8.541123	-6.650086	1330	1269	1330	1269
-21.243935	-18.866622	1236	1363	1236	1363
17.461531	-11.203613	1336	1263	1336	1263
21.172935	1.845925	1365	1234	1365	1234
-20.409849	-10.435261	1237	1362	1237	1362
-19.386017	-20.541790	1246	1353	1246	1353
-10.204080	-27.228874	1263	1336	1263	1336
13.816504	-18.667577	1340	1259	1340	1259
-17.047213	-26.882958	1255	1344	1255	1344
-23.040829	-38.925344	1234	1365	1234	1365
28.994585	-20.354974	1390	1209	1390	1209
30.318254	-2.652812	1387	1212	1387	1212
-25.900240	-14.592361	1238	1361	1238	1361
-24.979321	-26.597613	1236	1363	1236	1363
5.143681	-22.734810	1316	1283	1316	1283
1.424739	-19.630422	1312	1287	1312	1287
-20.931095	-31.112283	1238	1361	1238	1361
22.321093	-19.149485	1357	1242	1357	1242
24.239418	-3.022677	1380	1219	1380	1219
-20.505169	-13.672942	1245	1354	1245	1354
-8.024487	-17.306580	1279	1320	1279	1320
20.165276	-2.412894	1373	1226	1373	1226
-25.133356	-15.017109	1235	1364	1235	1364
19.786804	-4.124626	1353	1246	1353	1246
26.341057	12.375471	1383	1216	1383	1216
23.928978	28.499424	1384	1215	1384	1215
-22.532059	19.033810	1255	1344	1255	1344
-19.898443	8.932353	1250	1349	1250	1349
20.685753	22.822532	1372	1227	1372	1227
-12.594920	16.872011	1272	1327	1272	1327
9.581031	21.780908	1327	1272	1327	1272
21.347809	38.064733	1386	1213	1386	1213
14.763106	49.253666	1362	1237	1362	1237
-13.166042	44.415680	1281	1318	1281	1318
-16.644056	35.088840	1258	1341	1258	1341
19.651506	45.419192	1357	1242	1357	1242
4.992805	49.729499	1327	1272	1327	1272
1.905112	49.886066	1307	1292	1307	1292
14.795380	57.875174	1347	1252	1347	1252
-13.951854	50.698310	1270	1329	1270	1329
13.209829	57.890356	1343	1256	1343	1256
-16.651503	49.553871	1264	1335	1264	1335
15.554326	55.438817	1336	1263	1336	1263
-22.041010	40.055847	1228	1371	1228	1371
30.017714	56.987524	1391	1208	1391	1208
-11.357975	51.362962	1278	1321	1278	1321
7.466160	51.359308	1306	1293	1306	1293
37.089363	71.913534	1411	1188	1411	1188
-30.929411	53.698939	1216	1383	1216	1383
-4.569004	51.778585	1297	1302	1297	1302
-0.109239	47.146928	1283	1316	1283	1316
26.489656	59.347939	1368	1231	1368	1231
13.905824	66.414571	1343	1256	1343	1256
-5.142846	60.985792	1280	1319	1280	1319
21.779657	71.264535	1360	1239	1360	1239
-19.756565	59.657913	1249	1350	1249	1350
-9.591911	51.084280	1263	1336	1263	1336
9.013438	54.977387	1326	1273	1326	1273
-12.240303	46.367955	1263	1336	1263	1336
16.625427	52.814561	1339	1260	1339	1260
-19.333427	41.099140	1246	1353	1246	1353
5.520222	41.229483	1306	1293	1306	1293
-6.684250	37.803400	1287	1312	1287	1312
-16.089790	26.555750	1247	1352	1247	1352
16.402184	32.519212	1333	1266	1333	1266
15.489944	40.245605	1343	1256	1343	1256
-15.776294	29.306859	1249	1350	1249	1350
24.714853	40.358186	1360	1239	1360	1239
-17.810755	30.773497	1256	1343	1256	1343
-23.148918	16.690105	1231	1368	1231	1368
22.516325	27.464414	1357	1242	1357	1242
-3.225678	23.438019	1282	1317	1282	1317
-5.165474	18.064815	1275	1324	1275	1324
19.937510	28.726289	1356	1243	1356	1243
-15.345768	19.015975	1254	1345	1254	1345
16.918737	25.877738	1337	1262	1337	1262
14.919881	33.185112	1340	1259	1340	1259
-20.923044	19.963643	1236	1363	1236	1363
6.616910	22.634356	1316	1283	1316	1283
-3.640686	19.579059	1287	1312	1287	1312
-13.488209	10.502446	1256	1343	1256	1343
14.072382	16.251887	1330	1269	1330	1269
7.155778	18.301156	1312	1287	1312	1287
9.529887	24.205434	1332	1267	1332	1267
-12.780335	15.618894	1259	1340	1259	1340
10.027188	18.868802	1318	1281	1318	1281
-11.474659	12.992415	1272	1327	1272	1327
-13.231643	3.585192	1253	1346	1253	1346
16.183344	11.631568	1341	1258	1341	1258
-2.667835	9.609167	1291	1308	1291	1308
-1.298575	8.721969	1296	1303	1296	1303
-15.776223	-2.227175	1245	1354	1245	1354
12.270878	3.257287	1327	1272	1327	1272
7.519829	7.085915	1320	1279	1320	1279
-8.927343	-0.323918	1262	1337	1262	1337
10.138598	4.317529	1323	1276	1323	1276
-7.553820	0.245504	1279	1320	1279	1320
-28.867916	-17.198238	1210	1389	1210	1389
20.669056	-7.654412	1346	1253	1346	1253
6.605298	-5.175527	1311	1288	1311	1288
-9.626066	-13.020775	1259	1340	1259	1340
18.029570	-2.550216	1351	1248	1351	1248
-13.886856	-9.099577	1266	1333	1266	1333
-26.169374	-25.669244	1213	1386	1213	1386
22.636316	-13.870426	1357	1242	1357	1242
5.588421	-12.085368	1307	1292	1307	1292
-19.318718	-24.990581	1232	1367	1232	1367
15.140742	-16.962416	1337	1262	1337	1262
-12.349607	-24.480183	1259	1340	1259	1340
17.393055	-16.676763	1336	1263	1336	1263
15.323694	-7.659049	1343	1256	1343	1256
-24.117891	-23.462228	1218	1381	1218	1381
5.796176	-21.132335	1308	1291	1308	1291
3.504338	-18.458228	1310	1289	1310	1289
-27.552904	-34.739786	1214	1385	1214	1385
25.373390	-23.307733	1354	1245	1354	1245
30.352186	-6.360905	1383	1216	1383	1216
-28.602083	-23.434711	1211	1388	1211	1388
2.504437	-24.310240	1292	1307	1292	1307
4.104829	-20.898542	1314	1285	1314	1285
-25.236559	-37.140009	1214	1385	1214	1385
-22.697124	-51.981890	1219	1380	1219	1380
16.879133	-44.701624	1330	1269	1330	1269
27.706200	-28.237078	1378	1221	1378	1221
-24.305801	-43.079495	1220	1379	1220	1379
-7.391362	-47.137508	1273	1326	1273	1326
15.309023	-36.899474	1346	1253	1346	1253
-19.665899	-45.140436	1253	1346	1253	1346
3.016572	-42.056504	1309	1290	1309	1290
-25.583418	-55.304211	1226	1373	1226	1373
29.174370	-41.800007	1361	1238	1361	1238
20.861879	-28.927821	1360	1239	1360	1239
-25.919001	-42.988515	1224	1375	1224	1375
-6.693273	-46.758926	1275	1324	1275	1324
13.955225	-37.969300	1338	1261	1338	1261
-17.641598	-46.267802	1252	1347	1252	1347
3.101648	-46.369371	1293	1306	1293	1306
23.395258	-33.339912	1360	1239	1360	1239
-27.209097	-46.853748	1226	1373	1226	1373
-18.015974	-56.687802	1243	1356	1243	1356
20.415426	-44.556975	1354	1245	1354	1245
-9.090598	-48.410919	1274	1325	1274	1325
-0.126773	-50.075841	1285	1314	1285	1314
30.771423	-30.218583	1395	1204	1395	1204
-24.374651	-42.192930	1234	1365	1234	1365
17.325453	-35.374302	1329	1270	1329	1270
24.723999	-20.646793	1370	1229	1370	1229
-26.010832	-33.073801	1233	1366	1233	1366
-3.743756	-34.530431	1288	1311	1288	1311
8.488599	-28.001559	1328	1271	1328	1271
-21.211174	-39.273179	1238	1361	1238	1361
15.519982	-32.457012	1329	1270	1329	1270
25.037239	-17.028742	1374	1225	1374	1225
-20.898643	-28.387070	1239	1360	1239	1360
-1.408993	-28.461388	1295	1304	1295	1304
-2.546660	-28.927279	1293	1306	1293	1306
-20.386745	-40.562558	1236	1363	1236	1363
25.579973	-26.707542	1365	1234	1365	1234
15.114590	-18.378800	1339	1260	1339	1260
-18.700256	-29.111427	1242	1357	1242	1357
20.656830	-17.862162	1353	1246	1353	1246
-6.487560	-18.801026	1292	1307	1292	1307
-2.391715	-20.268327	1290	1309	1290	1309
-4.738321	-24.702084	1274	1325	1274	1325
24.848049	-9.847226	1372	1227	1372	1227
-19.695469	-20.965469	1241	1358	1241	1358
-22.138340	-34.661993	1227	1372	1227	1372
5.704865	-36.151719	1287	1312	1287	1312
21.276722	-25.759244	1348	1251	1348	1251
19.349092	-14.635500	1353	1246	1353	1246
-19.091486	-27.133706	1234	1365	1234	1365
16.139820	-19.522025	1335	1264	1335	1264
9.044437	-13.606700	1327	1272	1327	1272
-17.324594	-24.766409	1241	1358	1241	1358
2.107217	-25.422794	1293	1306	1293	1306
0.778656	-24.645270	1300	1299	1300	1299
-15.009794	-34.414274	1246	1353	1246	1353
15.044272	-27.117869	1332	1267	1332	1267
8.059471	-24.179816	1311	1288	1311	1288
-16.534771	-35.582918	1238	1361	1238	1361
13.451677	-28.919646	1329	1270	1329	1270
-11.100279	-35.122758	1264	1335	1264	1335
-16.398355	-45.667148	1241	1358	1241	1358
13.976737	-38.848180	1328	1271	1328	1271
5.040126	-38.481137	1296	1303	1296	1303
-8.044122	-45.550466	1258	1341	1258	1341
-15.684725	-56.011391	1240	1359	1240	1359
-12.560166	-64.184630	1250	1349	1250	1349
9.406871	-58.487117	1320	1279	1320	1279
-6.973708	-63.162160	1268	1331	1268	1331
5.849098	-60.608786	1304	1295	1304	1295
-5.626842	-61.600626	1287	1312	1287	1312
-20.472231	-72.619468	1235	1364	1235	1364
16.956758	-63.535249	1337	1262	1337	1262
5.506710	-58.426958	1317	1282	1317	1282
-10.741591	-64.121377	1263	1336	1263	1336
6.934859	-60.260403	1311	1288	1311	1288
-2.726899	-59.332293	1296	1303	1296	1303
-21.799738	-69.804537	1238	1361	1238	1361
9.796755	-65.477198	1313	1286	1313	1286
-20.708717	-76.833528	1233	1366	1233	1366
21.961760	-65.232420	1349	1250	1349	1250
14.879124	-54.510427	1346	1253	1346	1253
-16.103277	-62.372613	1252	1347	1252	1347
0.695067	-61.238241	1297	1302	1297	1302
6.329631	-53.061330	1333	1266	1333	1266
12.432377	-43.906960	1339	1260	1339	1260
-3.137824	-40.299249	1312	1287	1312	1287
-19.110064	-48.943907	1250	1349	1250	1349
-24.279337	-59.452844	1239	1360	1239	1360
17.290066	-48.626614	1347	1252	1347	1252
-10.361423	-53.445345	1268	1331	1268	1331
-0.207147	-54.015517	1290	1309	1290	1309
24.107397	-39.283174	1368	1231	1368	1231
-24.832558	-50.263137	1238	1361	1238	1361
-27.665859	-63.493657	1225	1374	1225	1374
22.730255	-49.393821	1363	1236	1363	1236
-0.471733	-47.904322	1301	1298	1301	1298
-8.996097	-52.895308	1268	1331	1268	1331
14.195506	-43.938377	1338	1261	1338	1261
-15.034692	-49.004111	1268	1331	1268	1331
-0.797122	-50.165623	1287	1312	1287	1312
17.488047	-40.334973	1343	1256	1343	1256
-22.651737	-50.585955	1242	1357	1242	1357
-20.692831	-62.059140	1234	1365	1234	1365
21.730738	-48.748782	1360	1239	1360	1239
4.986883	-43.876576	1318	1281	1318	1281
-16.077084	-53.967911	1242	1357	1242	1357
25.427809	-39.305216	1368	1231	1368	1231
-20.972013	-47.438186	1253	1346	1253	1346
-26.602776	-62.871128	1214	1385	1214	1385
27.488621	-47.823766	1368	1231	1368	1231
-22.476448	-58.144706	1240	1359	1240	1359
-14.514238	-65.510857	1254	1345	1254	1345
24.375515	-50.908661	1366	1233	1366	1233
-9.813102	-54.124647	1276	1323	1276	1323
-1.585986	-55.793011	1284	1315	1284	1315
23.009426	-42.173740	1362	1237	1362	1237
-23.795263	-54.056650	1233	1366	1233	1366
-23.624134	-66.221827	1230	1369	1230	1369
-30.526129	-83.038479	1205	1394	1205	1394
25.867403	-66.868955	1371	1228	1371	1228
2.901747	-64.473742	1303	1296	1303	1296
-18.680004	-75.438046	1235	1364	1235	1364
24.374277	-59.725022	1370	1229	1370	1229
-15.480943	-63.361925	1273	1326	1273	1326
-17.443979	-70.984095	1252	1347	1252	1347
5.259794	-69.211721	1299	1300	1299	1300
28.259315	-51.364422	1382	1217	1382	1217
-27.819067	-63.203418	1232	1367	1232	1367
-21.039486	-72.870129	1242	1357	1242	1357
26.810825	-56.222439	1375	1224	1375	1224
-6.641919	-56.038737	1293	1306	1293	1306
-4.706611	-57.675099	1284	1315	1284	1315
20.313946	-44.051558	1362	1237	1362	1237
-11.866593	-47.184062	1278	1321	1278	1321
-23.940279	-58.350265	1236	1363	1236	1363
23.521957	-42.083263	1375	1224	1375	1224
2.459998	-38.409209	1313	1286	1313	1286
-10.011357	-42.962798	1271	1328	1271	1328
26.799801	-25.081807	1385	1214	1385	1214
-19.998697	-28.036880	1281	1318	1281	1318
22.503500	-11.181527	1382	1217	1382	1217
-4.824764	-12.138078	1293	1306	1293	1306
-1.462376	-14.537454	1286	1313	1286	1313
29.191748	1.241192	1378	1221	1378	1221
-16.867294	-8.471735	1250	1349	1250	1349
-21.729385	-22.330995	1227	1372	1227	1372
19.616808	-13.002968	1344	1255	1344	1255
-20.851700	-27.915618	1221	1378	1221	1378
20.328676	-22.257006	1325	1274	1325	1274
34.527435	-8.825190	1365	1234	1365	1234
-26.546429	-30.254418	1189	1410	1189	1410
37.789677	-17.542331	1361	1238	1361	1238
3.866322	-22.258130	1273	1326	1273	1326
-0.181394	-33.834946	1237	1362	1237	1362
31.405941	-25.111425	1340	1259	1340	1259
-22.413643	-53.883052	1149	1450	1149	1450
28.343367	-49.739087	1314	1285	1314	1285
-28.471813	-78.810459	1144	1455	1144	1455
3.707603	-90.442598	1230	1369	1230	1369
1.125869	-103.184700	1222	1377	1222	1377
-0.640289	-119.718516	1201	1398	1201	1398
25.982368	-134.765887	1207	1392	1207	1392
4.128458	-149.097002	1209	1390	1209	1390
3.509641	-167.474067	1186	1413	1186	1413
11.298525	-178.739095	1220	1379	1220	1379
-16.835039	-205.250764	1141	1458	1141	1458
-9.827185	-227.442598	1159	1440	1159	1440
11.039099	-238.253927	1215	1384	1215	1384
4.028521	-253.295875	1191	1408	1191	1408
-18.713173	-298.636007	1034	1565	1034	1565
26.277206	-302.719426	1240	1359	1240	1359
-5.979135	-322.915912	1157	1442	1157	1442
-9.627287	-345.267606	1143	1456	1143	1456
-5.322770	-446.804571	735	1864	735	1864
-13.574883	-470.143795	1122	1477	1122	1477
-13.812980	-496.093035	1105	1494	1105	1494
-21.100941	-522.515726	1100	1499	1100	1499
0.576717	-537.077999	1157	1442	1157	1442
-6.262602	-556.328106	1131	1468	1131	1468
-20.848211	-576.440430	1124	1475	1124	1475
-19.933474	-596.016026	1124	1475	1124	1475
10.529488	-621.205664	1093	1506	1093	1506
-6.256962	-628.858948	1179	1420	1179	1420
14.875855	-631.364918	1205	1394	1205	1394
-15.449475	-646.736908	1139	1460	1139	1460
10.513262	-648.026705	1209	1390	1209	1390
0.213780	-652.397442	1193	1406	1193	1406
20.618528	-650.041294	1227	1372	1227	1372
-20.920670	-675.132465	1086	1513	1086	1513
15.914941	-676.390648	1205	1394	1205	1394
-33.638245	-705.717230	1061	1538	1061	1538
10.956647	-730.323648	1082	1517	1082	1517
-1.235481	-748.711061	1110	1489	1110	1489
-27.509369	-772.242594	1082	1517	1082	1517
-14.960699	-792.894077	1093	1506	1093	1506
6.805374	-797.258949	1174	1425	1174	1425
-22.393679	-815.437412	1103	1496	1103	1496
-17.360418	-831.409836	1112	1487	1112	1487
-20.457918	-879.154587	947	1652	947	1652
-21.538897	-899.209213	1082	1517	1082	1517
3.515373	-908.481503	1135	1464	1135	1464
3.219249	-914.162064	1152	1447	1152	1447
-10.329079	-925.039768	1125	1474	1125	1474
-5.818427	-934.586906	1130	1469	1130	1469
-16.886570	-948.369312	1107	1492	1107	1492
-6.801380	-963.514423	1099	1500	1099	1500
-6.016282	-971.957111	1131	1468	1131	1468
-8.123172	-994.729900	1056	1543	1056	1543
-3.648561	-997.970581	1153	1446	1153	1446
-6.766128	-1002.390289	1147	1452	1147	1452
-27.416151	-1017.364788	1092	1507	1092	1507
-9.108732	-1026.767731	1119	1480	1119	1480
-8.984813	-1031.051254	1144	1455	1144	1455
-30.065519	-1046.803284	1085	1514	1085	1514
-1.670795	-1048.027802	1157	1442	1157	1442
-20.611500	-1057.775307	1113	1486	1113	1486
-10.169928	-1067.559624	1112	1487	1112	1487
1.658419	-1071.239281	1142	1457	1142	1457
-18.737598	-1079.067802	1120	1479	1120	1479
-2.272982	-1077.859402	1165	1434	1165	1434
-16.967632	-1084.847927	1123	1476	1123	1476
0.891542	-1082.628727	1170	1429	1170	1429
-23.172131	-1093.806362	1101	1498	1101	1498
-28.260944	-1106.713390	1091	1508	1091	1508
-24.834724	-1136.646080	1002	1597	1002	1597
-7.373491	-1140.232658	1133	1466	1133	1466
-22.379040	-1150.784397	1097	1502	1097	1502
-7.244828	-1154.857254	1129	1470	1129	1470
-26.838043	-1168.484879	1079	1520	1079	1520
-4.473518	-1171.957016	1130	1469	1130	1469
-23.979317	-1184.993649	1080	1519	1080	1519
-15.150875	-1194.549179	1096	1503	1096	1503
-17.045765	-1207.873058	1076	1523	1076	1523
-18.754545	-1218.325424	1089	1510	1089	1510
-9.891897	-1225.454044	1104	1495	1104	1495
-17.420914	-1236.537552	1083	1516	1083	1516
-15.081530	-1281.013489	911	1688	911	1688
4.922679	-1279.744053	1139	1460	1139	1460
-16.868690	-1293.377209	1063	1536	1063	1536
-13.144925	-1301.904106	1087	1512	1087	1512
-12.294275	-1313.339424	1071	1528	1071	1528
-20.246086	-1324.445915	1072	1527	1072	1527
-15.111045	-1332.019901	1088	1511	1088	1511
-20.183395	-1341.032887	1080	1519	1080	1519
-20.292004	-1350.188255	1078	1521	1078	1521
-9.609330	-1354.320908	1103	1496	1103	1496
-20.045757	-1365.040970	1068	1531	1068	1531
-19.282301	-1375.755501	1067	1532	1067	1532
-12.801947	-1375.302696	1123	1476	1123	1476
-18.739702	-1377.317810	1110	1489	1110	1489
-24.139574	-1381.105137	1101	1498	1101	1498
-8.537827	-1354.529381	1256	1343	1256	1343
-6.293860	-1342.904282	1183	1416	1183	1416
-22.663763	-1339.393711	1143	1456	1143	1456
-8.282889	-1327.262211	1187	1412	1187	1412
-15.908343	-1317.547321	1176	1423	1176	1423
-22.267454	-1309.366226	1170	1429	1170	1429
-26.952070	-1291.568851	1220	1379	1220	1379
-29.267544	-1283.353710	1173	1426	1173	1426
-13.142488	-1269.240093	1205	1394	1205	1394
0.738953	-1199.788761	1490	1109	1490	1109
-22.594828	-1187.338543	1207	1392	1207	1392
-36.514965	-1180.630684	1179	1420	1179	1420
11.961388	-1150.679588	1299	1300	1299	1300
-23.966255	-1138.031101	1214	1385	1214	1385
5.129387	-1110.038471	1295	1304	1295	1304
21.990789	-1071.838474	1351	1248	1351	1248
-11.850276	-1009.157658	1481	1118	1481	1118
-11.718767	-991.883659	1257	1342	1257	1342
-3.586202	-968.627071	1289	1310	1289	1310
-24.540607	-958.622169	1225	1374	1225	1374
-3.709365	-939.622879	1272	1327	1272	1327
